page        index   level   data    free    records 
1228        44      0       15089   1045    242     
1229        44      0       15067   1067    243     
1230        44      0       15066   1066    244     
1231        44      0       15094   1040    242     
1232        44      0       15099   1035    243     
1233        44      0       15079   1053    244     
1234        44      0       15103   1029    244     
1235        44      0       15103   1029    244     
1236        44      0       15076   1058    243     
1237        44      0       15063   1069    244     
1238        44      0       15062   1072    243     
1239        44      0       15065   1067    245     
1240        44      0       15081   1053    243     
1241        44      0       15082   1052    243     
1242        44      0       15090   1042    244     
1243        44      0       15096   1036    244     
1244        44      0       15077   1055    245     
1245        44      0       15061   1071    244     
1246        44      0       15079   1055    242     
1247        44      0       15055   1079    242     
1248        44      0       15081   1053    242     
1249        44      0       15057   1077    242     
1250        44      0       15105   1029    243     
1251        44      0       15099   1033    244     
1252        44      0       15100   1032    244     
1253        44      0       15077   1057    242     
1254        44      0       15047   1087    242     
1255        44      0       15104   1028    245     
1256        44      0       15060   1074    241     
1257        44      0       15087   1045    244     
1258        44      0       15060   1072    244     
1259        44      0       15098   1034    244     
1260        44      0       15102   1030    244     
1261        44      0       15063   1071    243     
1262        44      0       15103   1031    243     
1263        44      0       15101   1033    243     
1264        44      0       15098   1034    245     
1265        44      0       15091   1043    243     
1266        44      0       15069   1065    242     
1267        44      0       15091   1043    242     
1268        44      0       15103   1029    245     
1269        44      0       15096   1036    244     
1270        44      0       15098   1036    242     
1271        44      0       15064   1068    244     
1272        44      0       15103   1031    243     
1273        44      0       15071   1063    242     
1274        44      0       15047   1087    243     
1275        44      0       15088   1044    245     
1276        44      0       15084   1048    245     
1277        44      0       15073   1059    244     
1278        44      0       15059   1075    242     
1279        44      0       15047   1087    243     
1280        54      0       8474    7570    446     
1281        54      0       8208    7836    432     
1282        54      0       8208    7836    432     
1283        54      0       8512    7532    448     
1284        54      0       8569    7475    451     
1285        54      0       8360    7684    440     
1286        54      0       8208    7836    432     
1287        54      0       8854    7190    466     
1288        54      0       8683    7359    457     
1289        54      0       8455    7589    445     
1290        54      0       8303    7741    437     
1291        54      0       8873    7169    467     
1292        54      0       8208    7836    432     
1293        54      0       8455    7589    445     
1294        54      0       8854    7188    466     
1295        54      0       8702    7342    458     
1296        54      0       8493    7551    447     
1297        54      0       8113    7931    427     
1298        54      0       8455    7587    445     
1299        54      0       8227    7817    433     
1300        54      0       8398    7646    442     
1301        54      0       8588    7456    452     
1302        54      0       9006    7038    474     
1303        54      0       8436    7608    444     
1304        54      0       8189    7855    431     
1305        54      0       8664    7380    456     
1306        54      0       8265    7779    435     
1307        54      0       8626    7416    454     
1308        54      0       8265    7779    435     
1309        54      0       8683    7361    457     
1310        54      0       8265    7779    435     
1311        54      0       8360    7684    440     
1312        54      0       8436    7608    444     
1313        54      0       8702    7342    458     
1314        54      0       8227    7817    433     
1315        54      0       8189    7855    431     
1316        54      0       8531    7513    449     
1317        54      0       8227    7817    433     
1318        54      0       8360    7684    440     
1319        54      0       8645    7399    455     
1320        54      0       8835    7209    465     
1321        54      0       8227    7817    433     
1322        54      0       8265    7779    435     
1323        54      0       8569    7475    451     
1324        54      0       8512    7532    448     
1325        54      0       8569    7475    451     
1326        54      0       8360    7684    440     
1327        54      0       8588    7456    452     
1328        54      0       8246    7798    434     
1329        54      0       8208    7836    432     
1330        54      0       8740    7304    460     
1331        54      0       8835    7207    465     
1332        54      0       8341    7703    439     
1333        54      0       8246    7798    434     
1334        54      0       8626    7418    454     
1335        54      0       8227    7817    433     
1336        54      0       8664    7380    456     
1337        54      0       8740    7304    460     
1338        54      0       8607    7437    453     
1339        54      0       8246    7798    434     
1340        54      0       8265    7779    435     
1341        54      0       8569    7475    451     
1342        54      0       8474    7570    446     
1343        54      0       8474    7570    446     
1344        44      0       15054   1080    242     
1345        44      0       15102   1032    243     
1346        44      0       15083   1049    244     
1347        44      0       15087   1047    242     
1348        44      0       15058   1076    242     
1349        44      0       15104   1030    243     
1350        44      0       15053   1081    242     
1351        44      0       15088   1044    244     
1352        44      0       15055   1079    241     
1353        44      0       15063   1071    243     
1354        44      0       15081   1053    242     
1355        44      0       15092   1040    244     
1356        44      0       15053   1081    241     
1357        44      0       15102   1032    243     
1358        44      0       15098   1036    243     
1359        44      0       15059   1075    242     
1360        44      0       15046   1088    242     
1361        44      0       15051   1083    242     
1362        44      0       15101   1031    244     
1363        44      0       15088   1046    243     
1364        44      0       15102   1030    245     
1365        44      0       15059   1075    242     
1366        44      0       15059   1075    241     
1367        44      0       15087   1045    244     
1368        44      0       15083   1049    245     
1369        44      0       15099   1033    244     
1370        44      0       15060   1072    244     
1371        44      0       15085   1049    243     
1372        44      0       15094   1040    242     
1373        44      0       15050   1084    243     
1374        44      0       15074   1060    243     
1375        44      0       15083   1051    242     
1376        44      0       15103   1031    243     
1377        44      0       15043   1091    243     
1378        44      0       15049   1085    241     
1379        44      0       15073   1061    242     
1380        44      0       15066   1068    241     
1381        44      0       15075   1059    242     
1382        44      0       15047   1087    242     
1383        44      0       15077   1057    242     
1384        44      0       15105   1029    243     
1385        44      0       15070   1064    243     
1386        44      0       15082   1052    242     
1387        44      0       15053   1081    242     
1388        44      0       15091   1043    243     
1389        44      0       15099   1033    244     
1390        44      0       15042   1092    242     
1391        44      0       15066   1066    244     
1392        44      0       15091   1043    243     
1393        44      0       15039   1093    244     
1394        44      0       15075   1059    242     
1395        44      0       15066   1066    244     
1396        44      0       15086   1048    242     
1397        44      0       15087   1045    244     
1398        44      0       15054   1080    242     
1399        44      0       15073   1061    241     
1400        44      0       15100   1032    244     
1401        44      0       15073   1061    243     
1402        44      0       15082   1050    244     
1403        44      0       15079   1053    244     
1404        44      0       15096   1038    243     
1405        44      0       15056   1078    242     
1406        44      0       15085   1047    244     
1407        44      0       15060   1074    242     
1408        44      0       15101   1033    243     
1409        44      0       15060   1074    241     
1410        44      0       15076   1058    243     
1411        44      0       15084   1050    243     
1412        44      0       15074   1060    243     
1413        44      0       15081   1053    242     
1414        44      0       15075   1057    244     
1415        44      0       15049   1085    243     
1416        44      0       15090   1042    244     
1417        44      0       15046   1086    244     
1418        44      0       15045   1089    243     
1419        44      0       15078   1056    242     
1420        44      0       15075   1059    243     
1421        44      0       15045   1089    243     
1422        44      0       15056   1078    242     
1423        44      0       15058   1074    245     
1424        44      0       15062   1070    244     
1425        44      0       15090   1044    243     
1426        44      0       15052   1082    242     
1427        44      0       15087   1047    243     
1428        44      0       15078   1054    244     
1429        44      0       15090   1044    241     
1430        44      0       15053   1081    243     
1431        44      0       15054   1080    242     
1432        44      0       15072   1062    242     
1433        44      0       15084   1050    242     
1434        44      0       15105   1027    244     
1435        44      0       15088   1046    242     
1436        44      0       15061   1073    242     
1437        44      0       15083   1051    243     
1438        44      0       15060   1074    242     
1439        44      0       15066   1066    245     
1440        44      0       15064   1068    244     
1441        44      0       15088   1046    242     
1442        44      0       15053   1079    244     
1443        44      0       15047   1085    244     
1444        44      0       15052   1082    242     
1445        44      0       15053   1081    242     
1446        44      0       15053   1081    243     
1447        44      0       15052   1082    242     
1448        44      0       15070   1062    244     
1449        44      0       15095   1037    244     
1450        44      0       15072   1060    244     
1451        44      0       15042   1092    243     
1452        44      0       15057   1077    242     
1453        44      0       15092   1042    243     
1454        44      0       15080   1054    243     
1455        44      0       15070   1064    241     
1456        44      0       15082   1052    243     
1457        44      0       15062   1072    243     
1458        44      0       15063   1071    242     
1459        44      0       15103   1031    243     
1460        44      0       15105   1027    244     
1461        44      0       15102   1030    244     
1462        44      0       15049   1085    243     
1463        44      0       15065   1067    244     
1464        44      0       15079   1055    243     
1465        44      0       15056   1076    244     
1466        44      0       15046   1088    243     
1467        44      0       15047   1085    244     
1468        44      0       15102   1032    243     
1469        44      0       15044   1090    243     
1470        44      0       15097   1037    242     
1471        44      0       15103   1029    245     
1472        44      0       15101   1031    245     
1473        44      0       15106   1026    244     
1474        44      0       15095   1039    242     
1475        44      0       15080   1054    243     
1476        44      0       15059   1073    244     
1477        44      0       15052   1082    243     
1478        44      0       15101   1033    242     
1479        44      0       15074   1060    243     
1480        44      0       15057   1075    244     
1481        44      0       15086   1046    244     
1482        44      0       15082   1052    243     
1483        44      0       15097   1037    243     
1484        44      0       15091   1043    243     
1485        44      0       15104   1028    244     
1486        44      0       15075   1059    243     
1487        44      0       15078   1056    242     
1488        44      0       15064   1070    243     
1489        44      0       15059   1075    243     
1490        44      0       15079   1053    245     
1491        44      0       15061   1073    241     
1492        44      0       15094   1038    244     
1493        44      0       15085   1047    245     
1494        44      0       15093   1041    243     
1495        44      0       15102   1032    242     
1496        44      0       15061   1071    245     
1497        44      0       15074   1060    243     
1498        44      0       15098   1036    242     
1499        44      0       15066   1068    242     
1500        44      0       15080   1054    243     
1501        44      0       15105   1027    246     
1502        44      0       15104   1030    243     
1503        44      0       15059   1075    243     
1504        44      0       15041   1091    244     
1505        44      0       15104   1028    244     
1506        44      0       15063   1071    243     
1507        44      0       15091   1041    244     
1508        44      0       15103   1029    244     
1509        44      0       15056   1078    242     
1510        44      0       15100   1032    244     
1511        44      0       15104   1028    244     
1512        44      0       15058   1076    241     
1513        44      0       15075   1057    244     
1514        44      0       15098   1034    244     
1515        44      0       15066   1066    244     
1516        44      0       15080   1052    246     
1517        44      0       15103   1031    242     
1518        44      0       15053   1081    242     
1519        44      0       15079   1053    245     
1520        44      0       15080   1054    243     
1521        44      0       15069   1065    243     
1522        44      0       15074   1060    243     
1523        44      0       15082   1050    244     
1524        44      0       15053   1081    242     
1525        44      0       15080   1054    243     
1526        44      0       15098   1036    243     
1527        44      0       15064   1070    243     
1528        44      0       15093   1039    244     
1529        44      0       15078   1056    243     
1530        44      0       15094   1040    243     
1531        44      0       15047   1087    243     
1532        44      0       15053   1081    243     
1533        44      0       15063   1071    242     
1534        44      0       15042   1092    241     
1535        44      0       15061   1073    243     
1536        55      0       15720   10      1048    
1537        55      0       15720   10      1048    
1538        55      0       7860    8130    524     
1539        55      0       15720   10      1048    
1540        55      0       15720   10      1048    
1541        55      0       7860    8130    524     
1542        55      0       15720   10      1048    
1543        55      0       15720   10      1048    
1544        55      0       10845   5047    723     
1545        55      0       15720   10      1048    
1546        55      0       15720   10      1048    
1547        55      0       10965   4923    731     
1548        55      0       15720   10      1048    
1549        55      0       15720   10      1048    
1550        55      0       10665   5233    711     
1551        55      0       15720   10      1048    
1552        55      0       7860    8130    524     
1553        55      0       15720   10      1048    
1554        55      0       15720   10      1048    
1555        55      0       7860    8130    524     
1556        55      0       15720   10      1048    
1557        55      0       15720   10      1048    
1558        55      0       7860    8130    524     
1559        55      0       15720   10      1048    
1560        55      0       15720   10      1048    
1561        55      0       7860    8130    524     
1562        55      0       15720   10      1048    
1563        55      0       15720   10      1048    
1564        55      0       11055   4829    737     
1565        55      0       15720   10      1048    
1566        55      0       15720   10      1048    
1567        55      0       11175   4705    745     
1568        55      0       15720   10      1048    
1569        55      0       15720   10      1048    
1570        55      0       10785   5109    719     
1571        55      0       15720   10      1048    
1572        55      0       7860    8130    524     
1573        55      0       15720   10      1048    
1574        55      0       15720   10      1048    
1575        55      0       7860    8130    524     
1576        55      0       15720   10      1048    
1577        55      0       15720   10      1048    
1578        55      0       7860    8130    524     
1579        55      0       15720   10      1048    
1580        55      0       15720   10      1048    
1581        55      0       7860    8130    524     
1582        55      0       15720   10      1048    
1583        55      0       15720   10      1048    
1584        55      0       10950   4938    730     
1585        55      0       15720   10      1048    
1586        55      0       15720   10      1048    
1587        55      0       11085   4799    739     
1588        55      0       15720   10      1048    
1589        55      0       15720   10      1048    
1590        55      0       11175   4705    745     
1591        55      0       15720   10      1048    
1592        55      0       15720   10      1048    
1593        55      0       11100   4784    740     
1594        55      0       15720   10      1048    
1595        55      0       7860    8130    524     
1596        55      0       15720   10      1048    
1597        55      0       15720   10      1048    
1598        55      0       7860    8130    524     
1599        55      0       15720   10      1048    
1600        54      0       8360    7684    440     
1601        54      0       8455    7589    445     
1602        54      0       8284    7760    436     
1603        54      0       8284    7758    436     
1604        54      0       8569    7475    451     
1605        54      0       8778    7266    462     
1606        54      0       8398    7646    442     
1607        54      0       8360    7684    440     
1608        54      0       8664    7380    456     
1609        54      0       8246    7798    434     
1610        54      0       8341    7703    439     
1611        54      0       8455    7589    445     
1612        54      0       8569    7475    451     
1613        54      0       8208    7836    432     
1614        54      0       8151    7893    429     
1615        54      0       8645    7399    455     
1616        54      0       8759    7285    461     
1617        54      0       8341    7703    439     
1618        54      0       8322    7722    438     
1619        54      0       8531    7513    449     
1620        54      0       8227    7817    433     
1621        54      0       8322    7722    438     
1622        54      0       8759    7285    461     
1623        54      0       8702    7342    458     
1624        54      0       8303    7741    437     
1625        54      0       8265    7779    435     
1626        54      0       8645    7399    455     
1627        54      0       8227    7817    433     
1628        54      0       8607    7437    453     
1629        54      0       8607    7437    453     
1630        54      0       8778    7266    462     
1631        54      0       8113    7931    427     
1632        54      0       8303    7741    437     
1633        54      0       8778    7266    462     
1634        54      0       8379    7665    441     
1635        54      0       8664    7380    456     
1636        54      0       8246    7798    434     
1637        54      0       8455    7589    445     
1638        54      0       8132    7912    428     
1639        54      0       8569    7473    451     
1640        54      0       8493    7551    447     
1641        54      0       8607    7437    453     
1642        54      0       8246    7798    434     
1643        54      0       8398    7646    442     
1644        54      0       8645    7399    455     
1645        54      0       8474    7570    446     
1646        54      0       8360    7682    440     
1647        54      0       8474    7570    446     
1648        54      0       8797    7245    463     
1649        54      0       8189    7855    431     
1650        54      0       8208    7836    432     
1651        54      0       8740    7304    460     
1652        54      0       8569    7475    451     
1653        54      0       8455    7589    445     
1654        54      0       8265    7779    435     
1655        54      0       8512    7532    448     
1656        54      0       8303    7741    437     
1657        54      0       8474    7570    446     
1658        54      0       8759    7283    461     
1659        54      0       8740    7304    460     
1660        54      0       8303    7741    437     
1661        54      0       8189    7855    431     
1662        54      0       8816    7228    464     
1663        54      0       8550    7494    450     
1664        44      0       15100   1032    245     
1665        44      0       15060   1074    243     
1666        44      0       15100   1032    245     
1667        44      0       15078   1056    243     
1668        44      0       15067   1067    243     
1669        44      0       15102   1032    243     
1670        44      0       15080   1054    242     
1671        44      0       15089   1043    244     
1672        44      0       15097   1035    244     
1673        44      0       15062   1072    242     
1674        44      0       15082   1050    245     
1675        44      0       15076   1058    243     
1676        44      0       15056   1078    242     
1677        44      0       15082   1052    243     
1678        44      0       15092   1042    243     
1679        44      0       15052   1082    242     
1680        44      0       15090   1044    243     
1681        44      0       15088   1046    243     
1682        44      0       15105   1027    244     
1683        44      0       15097   1035    244     
1684        44      0       15069   1065    242     
1685        44      0       15081   1053    242     
1686        44      0       15063   1071    243     
1687        44      0       15103   1031    242     
1688        44      0       15049   1083    244     
1689        44      0       15097   1037    243     
1690        44      0       15051   1083    243     
1691        44      0       15100   1032    245     
1692        44      0       15061   1073    242     
1693        44      0       15085   1047    244     
1694        44      0       15079   1055    243     
1695        44      0       15062   1070    244     
1696        44      0       15087   1047    242     
1697        44      0       15047   1085    244     
1698        44      0       15056   1078    243     
1699        44      0       15089   1045    243     
1700        44      0       15106   1026    244     
1701        44      0       15106   1028    243     
1702        44      0       15106   1026    244     
1703        44      0       15077   1057    243     
1704        44      0       15102   1030    244     
1705        44      0       15045   1089    243     
1706        44      0       15046   1088    242     
1707        44      0       15052   1082    243     
1708        44      0       15094   1040    242     
1709        44      0       15080   1054    242     
1710        44      0       15081   1053    242     
1711        44      0       15048   1086    242     
1712        44      0       15056   1078    243     
1713        44      0       15069   1063    244     
1714        44      0       15075   1059    243     
1715        44      0       15061   1073    243     
1716        44      0       15060   1074    243     
1717        44      0       15082   1052    243     
1718        44      0       15065   1069    243     
1719        44      0       15066   1066    244     
1720        44      0       15082   1050    244     
1721        44      0       15059   1075    242     
1722        44      0       15055   1079    243     
1723        44      0       15066   1068    242     
1724        44      0       15068   1066    243     
1725        44      0       15105   1029    243     
1726        44      0       15102   1030    244     
1727        44      0       15073   1061    243     
1728        44      0       15064   1070    243     
1729        44      0       15088   1046    242     
1730        44      0       15063   1071    243     
1731        44      0       15088   1046    243     
1732        44      0       15097   1035    244     
1733        44      0       15090   1044    241     
1734        44      0       15058   1076    241     
1735        44      0       15081   1051    244     
1736        44      0       15074   1060    243     
1737        44      0       15102   1030    244     
1738        44      0       15074   1058    245     
1739        44      0       15069   1063    245     
1740        44      0       15049   1085    242     
1741        44      0       15091   1043    243     
1742        44      0       15098   1036    243     
1743        44      0       15105   1029    243     
1744        44      0       15099   1035    243     
1745        44      0       15102   1032    243     
1746        44      0       15097   1035    244     
1747        44      0       15068   1066    243     
1748        44      0       15102   1030    246     
1749        44      0       15100   1034    243     
1750        44      0       15055   1079    243     
1751        44      0       15062   1070    244     
1752        44      0       15099   1035    243     
1753        44      0       15081   1053    243     
1754        44      0       15093   1039    244     
1755        44      0       15089   1043    244     
1756        44      0       15063   1069    244     
1757        44      0       15082   1050    244     
1758        44      0       15087   1047    243     
1759        44      0       15103   1029    244     
1760        44      0       15058   1076    242     
1761        44      0       15090   1042    244     
1762        44      0       15078   1054    244     
1763        44      0       15102   1032    243     
1764        44      0       15051   1083    241     
1765        44      0       15055   1079    242     
1766        44      0       15080   1052    245     
1767        44      0       15079   1055    243     
1768        44      0       15078   1054    244     
1769        44      0       15056   1076    244     
1770        44      0       15072   1060    244     
1771        44      0       15077   1057    243     
1772        44      0       15085   1049    242     
1773        44      0       15054   1080    241     
1774        44      0       15088   1046    243     
1775        44      0       15059   1075    242     
1776        44      0       15058   1076    242     
1777        44      0       15058   1076    243     
1778        44      0       15043   1091    241     
1779        44      0       15082   1052    243     
1780        44      0       15072   1062    241     
1781        44      0       15063   1071    242     
1782        44      0       15051   1083    242     
1783        44      0       15078   1056    243     
1784        44      0       15087   1045    244     
1785        44      0       15072   1060    244     
1786        44      0       15096   1038    242     
1787        44      0       15074   1060    242     
1788        44      0       15094   1038    244     
1789        44      0       15088   1044    244     
1790        44      0       15093   1041    243     
1791        44      0       15052   1082    243     
1792        44      0       15048   1086    241     
1793        44      0       15048   1086    242     
1794        44      0       15090   1044    243     
1795        44      0       15053   1081    242     
1796        44      0       15053   1081    241     
1797        44      0       15054   1078    244     
1798        44      0       15101   1031    244     
1799        44      0       15089   1043    246     
1800        44      0       15094   1038    244     
1801        44      0       15046   1086    244     
1802        44      0       15088   1046    243     
1803        44      0       15055   1079    243     
1804        44      0       15070   1064    243     
1805        44      0       15065   1069    243     
1806        44      0       15084   1050    243     
1807        44      0       15088   1046    243     
1808        44      0       15075   1059    242     
1809        44      0       15082   1052    243     
1810        44      0       15102   1030    244     
1811        44      0       15047   1087    243     
1812        44      0       15084   1050    242     
1813        44      0       15060   1074    242     
1814        44      0       15092   1042    242     
1815        44      0       15075   1059    243     
1816        44      0       15091   1041    244     
1817        44      0       15079   1055    243     
1818        44      0       15103   1031    243     
1819        44      0       15046   1088    242     
1820        44      0       15085   1049    243     
1821        44      0       15072   1062    243     
1822        44      0       15047   1087    242     
1823        44      0       15103   1031    242     
1824        44      0       15070   1064    243     
1825        44      0       15063   1069    244     
1826        44      0       15081   1051    244     
1827        44      0       15096   1036    244     
1828        44      0       15057   1077    241     
1829        44      0       15072   1062    243     
1830        44      0       15084   1050    243     
1831        44      0       15064   1068    244     
1832        44      0       15062   1072    243     
1833        44      0       15068   1066    241     
1834        44      0       15047   1087    243     
1835        44      0       15082   1052    242     
1836        44      0       15047   1087    243     
1837        44      0       15045   1087    244     
1838        44      0       15085   1047    245     
1839        44      0       15071   1063    242     
1840        44      0       15091   1041    244     
1841        44      0       15066   1068    243     
1842        44      0       15088   1046    243     
1843        44      0       15104   1030    241     
1844        44      0       15084   1050    243     
1845        44      0       15099   1035    243     
1846        44      0       15053   1081    243     
1847        44      0       15079   1055    243     
1848        44      0       15090   1044    243     
1849        44      0       15068   1064    244     
1850        44      0       15070   1064    243     
1851        44      0       15070   1062    245     
1852        44      0       15086   1048    243     
1853        44      0       15057   1077    243     
1854        44      0       15075   1059    242     
1855        44      0       15084   1048    244     
1856        44      0       15075   1057    244     
1857        44      0       15071   1061    245     
1858        44      0       15091   1043    243     
1859        44      0       15065   1069    242     
1860        44      0       15098   1036    243     
1861        44      0       15064   1070    243     
1862        44      0       15101   1031    244     
1863        44      0       15066   1066    244     
1864        44      0       15064   1070    243     
1865        44      0       15051   1083    243     
1866        44      0       15087   1047    242     
1867        44      0       15088   1046    242     
1868        44      0       15061   1073    241     
1869        44      0       15056   1078    242     
1870        44      0       15106   1028    242     
1871        44      0       15093   1041    243     
1872        44      0       15043   1089    244     
1873        44      0       15084   1050    243     
1874        44      0       15073   1061    243     
1875        44      0       15098   1034    244     
1876        44      0       15072   1062    243     
1877        44      0       15097   1035    244     
1878        44      0       15081   1053    242     
1879        44      0       15101   1033    243     
1880        44      0       15059   1073    244     
1881        44      0       15090   1042    245     
1882        44      0       15073   1061    243     
1883        44      0       15075   1059    242     
1884        44      0       15086   1048    242     
1885        44      0       15048   1086    243     
1886        44      0       15080   1052    244     
1887        44      0       15061   1073    242     
1888        44      0       15063   1071    243     
1889        44      0       15063   1071    242     
1890        44      0       15090   1044    242     
1891        44      0       15103   1029    244     
1892        44      0       15071   1063    242     
1893        44      0       15045   1087    244     
1894        44      0       15102   1032    242     
1895        44      0       15052   1082    242     
1896        44      0       15054   1080    242     
1897        44      0       15089   1043    244     
1898        44      0       15071   1063    243     
1899        44      0       15085   1049    243     
1900        44      0       15054   1078    244     
1901        44      0       15063   1071    243     
1902        44      0       15082   1052    243     
1903        44      0       15059   1075    241     
1904        44      0       15076   1056    244     
1905        44      0       15079   1053    244     
1906        44      0       15094   1038    245     
1907        44      0       15077   1055    244     
1908        44      0       15064   1070    243     
1909        44      0       15094   1038    244     
1910        44      0       15059   1073    244     
1911        44      0       15055   1079    243     
1912        44      0       15068   1066    242     
1913        44      0       15058   1076    243     
1914        44      0       15082   1052    243     
1915        44      0       15105   1029    243     
1916        44      0       15091   1041    244     
1917        44      0       15103   1031    243     
1918        44      0       15099   1033    244     
1919        44      0       15058   1076    242     
1920        54      0       8588    7454    452     
1921        54      0       8588    7456    452     
1922        54      0       8645    7397    455     
1923        54      0       8227    7817    433     
1924        54      0       8417    7627    443     
1925        54      0       8550    7494    450     
1926        54      0       8550    7494    450     
1927        54      0       8474    7570    446     
1928        54      0       8284    7760    436     
1929        54      0       8892    7152    468     
1930        54      0       8303    7741    437     
1931        54      0       8360    7684    440     
1932        54      0       8265    7779    435     
1933        54      0       8721    7323    459     
1934        54      0       8284    7760    436     
1935        54      0       8227    7817    433     
1936        54      0       8588    7456    452     
1937        54      0       8436    7608    444     
1938        54      0       8398    7646    442     
1939        54      0       8360    7684    440     
1940        54      0       8588    7456    452     
1941        54      0       8151    7893    429     
1942        54      0       8151    7893    429     
1943        54      0       8683    7361    457     
1944        54      0       8626    7418    454     
1945        54      0       8626    7418    454     
1946        54      0       8341    7703    439     
1947        54      0       8588    7456    452     
1948        54      0       8056    7988    424     
1949        54      0       8702    7340    458     
1950        54      0       8664    7380    456     
1951        54      0       8550    7494    450     
1952        54      0       8227    7815    433     
1953        54      0       8265    7779    435     
1954        54      0       8588    7456    452     
1955        54      0       8341    7703    439     
1956        54      0       8246    7798    434     
1957        54      0       8512    7532    448     
1958        54      0       8588    7456    452     
1959        54      0       8265    7779    435     
1960        54      0       8170    7874    430     
1961        54      0       8702    7342    458     
1962        54      0       8455    7589    445     
1963        54      0       8398    7646    442     
1964        54      0       8227    7817    433     
1965        54      0       8721    7319    459     
1966        54      0       57      16195   3       
1967        54      0       8360    7684    440     
1968        54      0       8664    7380    456     
1969        54      0       8721    7323    459     
1970        54      0       8322    7722    438     
1971        54      0       8436    7608    444     
1972        54      0       8702    7340    458     
1973        54      0       8360    7684    440     
1974        54      0       8360    7684    440     
1975        54      0       8341    7703    439     
1976        54      0       8607    7437    453     
1977        54      0       8322    7722    438     
1978        54      0       8208    7836    432     
1979        54      0       8607    7437    453     
1980        54      0       8550    7494    450     
1981        54      0       8379    7665    441     
1982        54      0       8227    7817    433     
1983        54      0       8588    7456    452     
1984        55      0       15720   10      1048    
1985        55      0       7860    8130    524     
1986        55      0       15720   10      1048    
1987        55      0       15720   10      1048    
1988        55      0       10890   5000    726     
1989        55      0       15720   10      1048    
1990        55      0       15720   10      1048    
1991        55      0       10740   5156    716     
1992        55      0       15720   10      1048    
1993        55      0       15720   10      1048    
1994        55      0       10485   5419    699     
1995        55      0       15720   10      1048    
1996        55      0       15720   10      1048    
1997        55      0       11265   4613    751     
1998        55      0       15720   10      1048    
1999        55      0       7860    8130    524     
2000        55      0       15720   10      1048    
2001        55      0       15720   10      1048    
2002        55      0       7860    8130    524     
2003        55      0       15720   10      1048    
2004        55      0       15720   10      1048    
2005        55      0       7860    8130    524     
2006        55      0       15720   10      1048    
2007        55      0       15720   10      1048    
2008        55      0       7860    8130    524     
2009        55      0       15720   10      1048    
2010        55      0       15720   10      1048    
2011        55      0       10740   5156    716     
2012        55      0       15720   10      1048    
2013        55      0       15720   10      1048    
2014        55      0       11130   4752    742     
2015        55      0       15720   10      1048    
2016        55      0       15720   10      1048    
2017        55      0       11205   4675    747     
2018        55      0       15720   10      1048    
2019        55      0       7860    8130    524     
2020        55      0       15720   10      1048    
2021        55      0       15720   10      1048    
2022        55      0       7860    8130    524     
2023        55      0       15720   10      1048    
2024        55      0       15720   10      1048    
2025        55      0       7860    8130    524     
2026        55      0       15720   10      1048    
2027        55      0       15720   10      1048    
2028        55      0       7860    8130    524     
2029        55      0       15720   10      1048    
2030        55      0       15720   10      1048    
2031        55      0       11595   4271    773     
2032        55      0       15720   10      1048    
2033        55      0       15720   10      1048    
2034        55      0       10830   5062    722     
2035        55      0       15720   10      1048    
2036        55      0       15720   10      1048    
2037        55      0       10740   5156    716     
2038        55      0       15720   10      1048    
2039        55      0       15720   10      1048    
2040        55      0       11070   4814    738     
2041        55      0       15720   10      1048    
2042        55      0       7860    8130    524     
2043        55      0       15720   10      1048    
2044        55      0       15720   10      1048    
2045        55      0       7860    8130    524     
2046        55      0       15720   10      1048    
2047        55      0       15720   10      1048    
2048        44      0       15090   1042    244     
2049        44      0       15050   1084    242     
2050        44      0       15074   1060    243     
2051        44      0       15098   1036    243     
2052        44      0       15096   1036    244     
2053        44      0       15077   1057    243     
2054        44      0       15064   1070    243     
2055        44      0       15049   1085    243     
2056        44      0       15044   1090    242     
2057        44      0       15098   1034    244     
2058        44      0       15070   1064    242     
2059        44      0       15067   1067    243     
2060        44      0       15066   1068    242     
2061        44      0       15103   1029    245     
2062        44      0       15104   1028    244     
2063        44      0       15102   1030    244     
2064        44      0       15101   1031    245     
2065        44      0       15102   1032    243     
2066        44      0       15088   1046    242     
2067        44      0       15062   1072    243     
2068        44      0       15100   1034    243     
2069        44      0       15076   1056    244     
2070        44      0       15085   1049    243     
2071        44      0       15063   1071    242     
2072        44      0       15099   1033    245     
2073        44      0       15073   1061    243     
2074        44      0       15056   1078    243     
2075        44      0       15051   1083    243     
2076        44      0       15078   1056    243     
2077        44      0       15077   1057    243     
